name,alias,status
 Internal Audit Executive,internal-audit-executive-jobs,0
 Advance Tax,advance-tax-jobs,0
 PA To Chairman,pa-to-chairman-jobs,0
 Sales Manager,sales-manager-jobs,0
 Bank Agent,bank-agent-jobs,0
 Human Resource,human-resource-jobs,0
 C,c-jobs,0
 C+ +,c-jobs,0
 Web Design,web-design-jobs,0
"    													       														  TDS",tds-jobs,0
"    													       														  Taxation",taxation-jobs,0
"    													       														  Tally",tally-jobs,0
"    													       														  Ms Excel",ms-excel-jobs,0
Sous ched,sous-ched-jobs,0
 Indian Cuisine,indian-cuisine-jobs,0
 Spring Boot,spring-boot-jobs,0
 Spring Core,spring-core-jobs,0
 Eclipse,eclipse-jobs,0
 MySQL database,mysql-database-jobs,0
 Image Editing,image-editing-jobs,0
 Adobe Illustrator,adobe-illustrator-jobs,0
 Animated GIF Images,animated-gif-images-jobs,0
 Adobe Indesign,adobe-indesign-jobs,0
 Auto Cad,auto-cad-jobs,0
 Application Engineer,application-engineer-jobs,0
"Assistant Director, Editor",assistant-director-editor-jobs,0
Chief Petty officer,chief-petty-officer-jobs,0
MIS Executive |BACK END EXECUTIVE |  BACK OFFICE EXECUTIVE | MICROSOFT EXCEL,mis-executive-back-end-executive-back-office-executive-microsoft-excel-jobs,0
 Data Analyst,data-analyst-jobs,0
 Data Validation,data-validation-jobs,0
 Administrative,administrative-jobs,0
 Office Coordinator,office-coordinator-jobs,0
 Senior Analyst,senior-analyst-jobs,0
Dainting painting,dainting-painting-jobs,0
 Paint Polish,paint-polish-jobs,0
Filed boy,filed-boy-jobs,0
Fitter maintenance. Piping fitter.   hitting line work chemical factory experience,fitter-maintenance-piping-fitter-hitting-line-work-chemical-factory-experience-jobs,0
 Maintenance Electrician,maintenance-electrician-jobs,0
 Mechanical Maintenance Supervisor,mechanical-maintenance-supervisor-jobs,0
 Plant Maintenance,plant-maintenance-jobs,0
 Plant Operation Maintenance,plant-operation-maintenance-jobs,0
 Hydraulic Press Machine Operator,hydraulic-press-machine-operator-jobs,0
ID collection,id-collection-jobs,0
filling Bio Date,filling-bio-date-jobs,0
should have good interpersonal skill.,should-have-good-interpersonal-skill-jobs,0
 Electrical,electrical-jobs,0
 Aircraft Maintenance Technician,aircraft-maintenance-technician-jobs,0
 Site Electrical Engineer,site-electrical-engineer-jobs,0
 Electronic Site Engineer,electronic-site-engineer-jobs,0
Admin and teachings,admin-and-teachings-jobs,0
 HR Admin,hr-admin-jobs,0
Senior HR Coordinator,senior-hr-coordinator-jobs,0
 Human Resource Executive,human-resource-executive-jobs,0
 Market Analysis,market-analysis-jobs,0
CCE Customer Care Executive,cce-customer-care-executive-jobs,0
Designer and editing,designer-and-editing-jobs,0
Delvery boy,delvery-boy-jobs,0
 Pickup boy,pickup-boy-jobs,0
 Courier Boy,courier-boy-jobs,0
Housing Keeping,housing-keeping-jobs,0
Bpo an software,bpo-an-software-jobs,0
 Branch Coordinator,branch-coordinator-jobs,0
 Chat Support Executive,chat-support-executive-jobs,0
 Client Service Executive,client-service-executive-jobs,0
Civil construction /maintance manager,civil-construction-maintance-manager-jobs,0
Peon office boy,peon-office-boy-jobs,0
"BPO International, HR, Admin, Software",bpo-international-hr-admin-software-jobs,0
interior desiner and asst ec manager,interior-desiner-and-asst-ec-manager-jobs,0
Website design and developer,website-design-and-developer-jobs,0
Any jobs,any-jobs-jobs,0
Manger Females,manger-females-jobs,0
 Logistics Head,logistics-head-jobs,0
"Sr. Marketing Manager, Stores and Logistics",sr-marketing-manager-stores-and-logistics-jobs,0
 Corel Draw,corel-draw-jobs,0
 Adobe Pagemaker,adobe-pagemaker-jobs,0
 Adobe Premiere Pro,adobe-premiere-pro-jobs,0
"BD, Sales and Marketing, Operations, Liasioning, Retail Operations and Marketing.",bd-sales-and-marketing-operations-liasioning-retail-operations-and-marketing-jobs,0
 Warehouse Assistant,warehouse-assistant-jobs,0
 Warehouse Incharge,warehouse-incharge-jobs,0
 Footwear Manufacturing,footwear-manufacturing-jobs,0
 Apparel Production,apparel-production-jobs,0
 Leather Manufacturing,leather-manufacturing-jobs,0
Manufacturing deputy general manager,manufacturing-deputy-general-manager-jobs,0
 Data Analysis,data-analysis-jobs,0
 Taxation,taxation-jobs,0
Data Entry Operator Computer Operator,data-entry-operator-computer-operator-jobs,0
Operation Manager- Ecommerce online,operation-manager-ecommerce-online-jobs,0
Sen captain,sen-captain-jobs,0
Service and accidental advisor,service-and-accidental-advisor-jobs,0
Mcd,mcd-jobs,0
Senior cdp,senior-cdp-jobs,0
SEO Fresher,seo-fresher-jobs,0
 Google Console,google-console-jobs,0
Bijli mishhri,bijli-mishhri-jobs,0
Admin and Hr executive,admin-and-hr-executive-jobs,0
Junior game tester,junior-game-tester-jobs,0
Sels manajer,sels-manajer-jobs,0
 Staff Nurses,staff-nurses-jobs,0
BE (mechanical),be-mechanical-jobs,0
Engneeer,engneeer-jobs,0
 Radio Engineer,radio-engineer-jobs,0
"Computer Operator, computer it, computer hardware and networking, computer technician",computer-operator-computer-it-computer-hardware-and-networking-computer-technician-jobs,0
 Continental Chef,continental-chef-jobs,0
 European Chef,european-chef-jobs,0
jobs,jobs-jobs,0
 Epam Systems,epam-systems-jobs,0
 Office Admin,office-admin-jobs,0
Document pickup,document-pickup-jobs,0
10th paas,10th-paas-jobs,0
 Admission Counselling,admission-counselling-jobs,0
 Placement Coordinator,placement-coordinator-jobs,0
telecaller(domestic),telecallerdomestic-jobs,0
Senior Account Officer,senior-account-officer-jobs,0
 Office Administration,office-administration-jobs,0
Sales cordinator,sales-cordinator-jobs,0
Category Account Manager,category-account-manager-jobs,0
phatmacist,phatmacist-jobs,0
Customer Service Officer -Assistant Manager,customer-service-officer-assistant-manager-jobs,0
Finance Manager; Senior Accountant; Management Accountant,finance-manager-senior-accountant-management-accountant-jobs,0
Part time at home,part-time-at-home-jobs,0
FieldWork,fieldwork-jobs,0
Sr Talent Acquisition,sr-talent-acquisition-jobs,0
 Ccc Computer Course,ccc-computer-course-jobs,0
"Data Entry Operator, accountant",data-entry-operator-accountant-jobs,0
 Tally Gst,tally-gst-jobs,0
HE SHOULD HANDLE INSIDE OFFICE WORK AND OUTSIDE DELIVERY WITH CAR DRIVING LICESNE MUST,he-should-handle-inside-office-work-and-outside-delivery-with-car-driving-licesne-must-jobs,0
Barishta,barishta-jobs,0
Field Supervisior,field-supervisior-jobs,0
Freshers,freshers-jobs,0
MCSE certification and HPE/EMC/BROCADE STORAGE CERTIFICATION WITH ANY DEGREE/DIPLOMA,mcse-certification-and-hpe-emc-brocade-storage-certification-with-any-degree-diploma-jobs,0
Haus  keeping boy,haus-keeping-boy-jobs,0
MALE/FEMALE WITH IT KNOWLEDGE HAVING WORKED ON GOVT TENDERS QUOTING AND DOCUMATION EXPERIENCE IN SIMILAR FIELD,male-female-with-it-knowledge-having-worked-on-govt-tenders-quoting-and-documation-experience-in-similar-field-jobs,0
 sales coordinatore,sales-coordinatore-jobs,0
 rubber,rubber-jobs,0
 Synthetic,synthetic-jobs,0
Any oem cabling certification,any-oem-cabling-certification-jobs,0
 with CCNA,with-ccna-jobs,0
 Team leader,team-leader-jobs,0
Indira nagar,indira-nagar-jobs,0
Didwana,didwana-jobs,0
 Marathi speaker,marathi-speaker-jobs,0
 12th pass,12th-pass-jobs,0
 Center Incharge,center-incharge-jobs,0
 Inventory Executive,inventory-executive-jobs,0
 Financial Analysis,financial-analysis-jobs,0
Car driver white bold,car-driver-white-bold-jobs,0
"IT,Banking",it-banking-jobs,0
Marathi speaker,marathi-speaker-jobs,0
Oracle CPQ,oracle-cpq-jobs,0
Bigmachine,bigmachine-jobs,0
 CSS Designer,css-designer-jobs,0
 Bootstrap Developer,bootstrap-developer-jobs,0
 HTML Programming,html-programming-jobs,0
 Web Designing,web-designing-jobs,0
 Ui Designer,ui-designer-jobs,0
sales coordinatore,sales-coordinatore-jobs,0
rubber,rubber-jobs,0
Synthetic,synthetic-jobs,0
Jobs and employment,jobs-and-employment-jobs,0
with CCNA,with-ccna-jobs,0
Arafath,arafath-jobs,0
COO,coo-jobs,0
Manager Facility,manager-facility-jobs,0
 Decision making,decision-making-jobs,0
Lucknow,lucknow-jobs,0
New Delhi,new-delhi-jobs,0
Como 1,como-1-jobs,0
 Retail Marketing,retail-marketing-jobs,0
 Unit Manager,unit-manager-jobs,0
Collingh Hindi,collingh-hindi-jobs,0
unts Officer,unts-officer-jobs,0
Senior Civil Project Management professionals,senior-civil-project-management-professionals-jobs,0
test,test-jobs,0
Assistant General Manager Project,assistant-general-manager-project-jobs,0
 Front Office Assistant,front-office-assistant-jobs,0
 Receptionist Activities,receptionist-activities-jobs,0
 Front Office Receptionist,front-office-receptionist-jobs,0
 Guest Relations Executive,guest-relations-executive-jobs,0
 Email Chat,email-chat-jobs,0
 Store Assistant,store-assistant-jobs,0
 Material Officer,material-officer-jobs,0
 Store Supervisor,store-supervisor-jobs,0
All types of dtp work in hindi and english language.,all-types-of-dtp-work-in-hindi-and-english-language-jobs,0
Specialize all types of DTP work,specialize-all-types-of-dtp-work-jobs,0
 Hr Admin Executive,hr-admin-executive-jobs,0
ITI fashion designer technology,iti-fashion-designer-technology-jobs,0
Fast chance job,fast-chance-job-jobs,0
 home delivery manager,home-delivery-manager-jobs,0
 Retail Cashier,retail-cashier-jobs,0
"Accounts payable and receivable, general ledger",accounts-payable-and-receivable-general-ledger-jobs,0
 Housekeeping Manager,housekeeping-manager-jobs,0
Pursuing graduation,pursuing-graduation-jobs,0
 SSIS,ssis-jobs,0
"Civil Engineer,site engineer,autocad,skatchup,revit architecture",civil-engineer-site-engineer-autocad-skatchup-revit-architecture-jobs,0
 GIS Engineer,gis-engineer-jobs,0
 Site Civil Engineer,site-civil-engineer-jobs,0
Document collection executive,document-collection-executive-jobs,0
Pharmaid,pharmaid-jobs,0
Senior SB officer,senior-sb-officer-jobs,0
Sr Sales Engineer,sr-sales-engineer-jobs,0
Humans resources admin and quality analyst,humans-resources-admin-and-quality-analyst-jobs,0
Airline job,airline-job-jobs,0
Personal boy,personal-boy-jobs,0
Vijay Kumar,vijay-kumar-jobs,0
Ground operation staff,ground-operation-staff-jobs,0
Reservation Sales,reservation-sales-jobs,0
Centrifugal Air  compressor operation & maintenance up to 4 stage make by Demag & Atlas capco Compressor    Screw compressor  operation & maintenance up to 1350 CFM make by Atlas Capco & demag compressor   Reciprocating compressor operation & maintenance ,centrifugal-air-compressor-operation-and-maintenance-up-to-4-stage-make-by-demag-and-atlas-capco-compressor-screw-compressor-operation-and-maintenance-up-to-1350-cfm-make-by-atlas-capco-and-demag-compressor-reciprocating-compressor-operation-and-maintenance-jobs,0
Asst. Manager - Digital Marketing,asst-manager-digital-marketing-jobs,0
 GTM,gtm-jobs,0
Hair Dresser only female karta ho,hair-dresser-only-female-karta-ho-jobs,0
2 wheelers bike mechanic,2-wheelers-bike-mechanic-jobs,0
Collection job,collection-job-jobs,0
 UX/UI Design,ux-ui-design-jobs,0
product development designer,product-development-designer-jobs,0
 LPG Gas,lpg-gas-jobs,0
Supervisor and field officer,supervisor-and-field-officer-jobs,0
Electrical operations maintenance engineer,electrical-operations-maintenance-engineer-jobs,0
"Accounting, Direct Taxation, Administration, Audit, Tally, Busy, GST, Service Tax",accounting-direct-taxation-administration-audit-tally-busy-gst-service-tax-jobs,0
accountancy and finance,accountancy-and-finance-jobs,0
Event Operations,event-operations-jobs,0
 Coreldrow,coreldrow-jobs,0
Coreldrow,coreldrow-jobs,0
Massage Girl,massage-girl-jobs,0
"ITI Fitter,Tally, Hospitality",iti-fitter-tally-hospitality-jobs,0
 Hr Operations,hr-operations-jobs,0
 Talent Development,talent-development-jobs,0
Human Resource and data entry,human-resource-and-data-entry-jobs,0
Raebareli,raebareli-jobs,0
"Technical Support,IT, NETWORK SUPPORT,teacher ,office assistant",technical-support-it-network-support-teacher-office-assistant-jobs,0
Driwer,driwer-jobs,0
Bachelor of dental surgery,bachelor-of-dental-surgery-jobs,0
Production Manager (shoes company),production-manager-shoes-company-jobs,0
Administration Executive/ Account Assistant,administration-executive-account-assistant-jobs,0
Any work,any-work-jobs,0
 Typing Speed,typing-speed-jobs,0
Recruiting Administer,recruiting-administer-jobs,0
Lead IT Recruiter - Talent Acquisition Specialist,lead-it-recruiter-talent-acquisition-specialist-jobs,0
Content Lead,content-lead-jobs,0
Sr Customer Support Rep,sr-customer-support-rep-jobs,0
Secondary School Teacher,secondary-school-teacher-jobs,0
Security Guard Inspector,security-guard-inspector-jobs,0
Airport food pakaging,airport-food-pakaging-jobs,0
 Cooking,cooking-jobs,0
 Python,python-jobs,0
Accountant/Admin,accountant-admin-jobs,0
hr requiter,hr-requiter-jobs,0
 People Management skills,people-management-skills-jobs,0
"Hi, I will complete this project within  shortest time possible with 100% accuracy and I am good at ms office",hi-i-will-complete-this-project-within-shortest-time-possible-with-100-accuracy-and-i-am-good-at-ms-office-jobs,0
 Electromagnetic theory,electromagnetic-theory-jobs,0
 Tina software,tina-software-jobs,0
 Scilab software,scilab-software-jobs,0
 Matlab software,matlab-software-jobs,0
wedding album job,wedding-album-job-jobs,0
Manager-HR,manager-hr-jobs,0
 power point presentation,power-point-presentation-jobs,0
power point presentation,power-point-presentation-jobs,0
Sales & communication,sales-and-communication-jobs,0
Ground Staff job for airline,ground-staff-job-for-airline-jobs,0
Work from home freelancer,work-from-home-freelancer-jobs,0
Attendent and security guard,attendent-and-security-guard-jobs,0
Maintenance -asst.manager,maintenance-asstmanager-jobs,0
PGT Teacher zoology,pgt-teacher-zoology-jobs,0
Sales &amp; Marketing,sales-and-amp-marketing-jobs,0
Keval,keval-jobs,0
Technician ITI fitter,technician-iti-fitter-jobs,0
"Account work gst,income tax",account-work-gst-income-tax-jobs,0
Data Entry operator / Back office Executive,data-entry-operator-back-office-executive-jobs,0
Hello I a. Raju Kamat I live in Haryana,hello-i-a-raju-kamat-i-live-in-haryana-jobs,0
My name Chanderpal my 12th pass hight 6foot date of birth 15.5.1998.contact 9817231800.8813079900,my-name-chanderpal-my-12th-pass-hight-6foot-date-of-birth-1551998contact-98172318008813079900-jobs,0
TELLICALLER,tellicaller-jobs,0
Frontline Sales Officer,frontline-sales-officer-jobs,0
A.G.M. system and Q/A,agm-system-and-q-a-jobs,0
"12th pass, Science",12th-pass-science-jobs,0
Yes,yes-jobs,0
bpo jobs,bpo-jobs-jobs,0
bank office executive,bank-office-executive-jobs,0
 Bootstrap,bootstrap-jobs,0
Driver car driver,driver-car-driver-jobs,0
Adroit inspection company,adroit-inspection-company-jobs,0
 Sr Accountant,sr-accountant-jobs,0
Good Communication sales,good-communication-sales-jobs,0
Air Condition Technician washing machine,air-condition-technician-washing-machine-jobs,0
 Sr Pharmacist,sr-pharmacist-jobs,0
Site inspector/engineer,site-inspector-engineer-jobs,0
"Air Hostess,cabin crew",air-hostess-cabin-crew-jobs,0
 financial work etc,financial-work-etc-jobs,0
 Vietnamese Cuisine,vietnamese-cuisine-jobs,0
 Food Cost,food-cost-jobs,0
 Supplier Management,supplier-management-jobs,0
 Food Safety Management Systems,food-safety-management-systems-jobs,0
 Packaging,packaging-jobs,0
 Massage,massage-jobs,0
 Cordova,cordova-jobs,0
 Kitchen Operations,kitchen-operations-jobs,0
 Menu Designing,menu-designing-jobs,0
 Kitchen Designing,kitchen-designing-jobs,0
 Supplier Contracts,supplier-contracts-jobs,0
M. Sc. Materials Science,m-sc-materials-science-jobs,0
Waiter / Captain,waiter-captain-jobs,0
B.S.O,bso-jobs,0
Technical Support Enginner,technical-support-enginner-jobs,0
Maintanance,maintanance-jobs,0
Billling operator.. Office work,billling-operator-office-work-jobs,0
Store Manager or Incharge,store-manager-or-incharge-jobs,0
Research analyst II,research-analyst-ii-jobs,0
Offline typing job(home base),offline-typing-jobhome-base-jobs,0
Resception,resception-jobs,0
Social Media/Graphic design,social-media-graphic-design-jobs,0
Food safety coordinator,food-safety-coordinator-jobs,0
driver(l.m.v),driverlmv-jobs,0
Bike delivery boy,bike-delivery-boy-jobs,0
Alarm Monitoring Operator,alarm-monitoring-operator-jobs,0
Saloon excutive &  saloon management,saloon-excutive-and-saloon-management-jobs,0
Teacher/professor,teacher-professor-jobs,0
"Plant Maintenance, Facility Maintenance",plant-maintenance-facility-maintenance-jobs,0
 Building automation,building-automation-jobs,0
 Plc And Electrical Control Panel Engineer,plc-and-electrical-control-panel-engineer-jobs,0
